,CA,SVM,D,MA,B,M,C,MHR,CANS,L,P,IncO,IncN,CamO,CamN,ConO,ConN,Confi,HyMS,AMIP,OTI,BYA,CostN,AE,AEOCN,NServ,Nteam,TieL,Ent,Mom,Tem,CulM,Cre,Mod,Bar,Obj,Inf,BenNube,MedBNube,ML,Cluster,Nombre Cluster
144,a9c9fd2b6f8437d839ee923c117723ba020f4064f37a5ee26fac852692b51179,4.5,0.4995091419166666,20.916666666666668,11.166666666666664,0.0,0.0,301.94780093366666,11.166666666666664,15.625,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1.5,1.0,1.0,1.0,54.0,8.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.5592446962031825,1.2,1.5,Cluster Avance y rápida recuperación
145,2d09f813eaa308296e7dd8ac72c65936fe34cb924157fb895ed5c04ec17042a1,4.5,0.49935899,27.75,0.0,0.0,0.0,5e-06,0.0,11.76866461,4.685057073,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,54.5,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.839708783850736,1.2,1.0,Cluster Eficiencia en Entrega
146,2c45d4cb928da4b48dabf06c4fd6d372add3e16ed4e8e1529bb9d98643f02e2a,4.5,0.49935899,27.75,0.0833333333333333,0.0,0.0,0.229212963,0.0833333333333333,11.76866461,4.685057073,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,54.5,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.839708783850736,1.2,1.0,Cluster Eficiencia en Entrega
147,5c3b525a48d661357dd152d5791c9c52152d39009570d2385bff3b61c80d25eb,4.5,0.4988713811666667,48.41666666666666,13.833333333333334,0.3333333333333333,0.0,187.985601847,14.166666666666664,11.76866461,4.685057073,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,55.0,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.793260814882322,1.2,1.0,Cluster Eficiencia en Entrega
148,e4a6464bd085b30a4d842ac847a2e5f14ab32a88c554b77dd33657f9fcab0868,4.5,0.4992280034166667,18.25,0.4166666666666667,0.0,0.0,27.381435188666668,0.4166666666666667,11.76866461,4.685057073,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,55.5,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.839707024073316,1.2,1.0,Cluster Eficiencia en Entrega
149,2b946777f018f3e1ecc1005f92d9ab7cb2785f8b6dfe442843f35e8e5ec44cd0,4.5,0.4992280034166667,18.25,0.5,0.0,0.0,31.38923610916666,0.5,11.76866461,4.685057073,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,55.5,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.839707024073316,1.2,1.0,Cluster Eficiencia en Entrega
150,d87fa53ca3e721eb6825c5748f45a2d542156c620e5192966b06776c8753f21c,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,22.934349369999996,3.9500000000000006,1.5,1.5,1.5,1.5,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,1.5,1.5,60.0,13.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.839717395686354,1.6,1.5,Cluster Avance y rápida recuperación
151,2b5516937f383db5d5fba0c4d82313eb95d8eb749868b9e86ab0a14a1b0e9252,4.5,0.5,0.0,5.0,0.0,0.0,211.05675926425,5.0,15.01479091,6.47618358,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,56.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.7254957785984155,1.4,2.0,Cluster Desafío en la Entrega
152,53b0899fab5ab0646e386d8e3814bf359d3de67d78f76f5f1ea5ee0d30e901f1,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.4461089521752215,1.4,2.0,Cluster Desafío en la Entrega
153,71e4d2b400b8762062b9154ab4971a4bd49b72321f50ecb800e5807cae8bfac2,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,21.879382339999996,19.43016242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,61.0,8.0,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.5,0.5,1.0,1.0,1.463348407592223,1.4,0.0,Cluster Estrategia Optimizada
154,4c9019e58a86e9b295ae31aca55aeacc588b18657159cad7a0d00842f5325260,4.5,0.5,0.0,0.75,0.0,0.0,90.11574073583334,0.75,23.650350975,5.09573196,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,61.5,9.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.839717395686354,1.6,0.5,Cluster Transición en Progreso
155,e1282a7f4030cd6e09b1a6420d925bd4a942fffbc55ea7e62ade0887c44d615a,4.0,0.4989365986666667,44.166666666666664,9.083333333333334,0.0833333333333333,0.0833333333333333,790.9555324228335,9.25,19.79685953,1.0,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,56.5,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.3205718054930884,1.4,0.5,Cluster Transición en Progreso
156,87234e5bb3f981741bfaeb90d27daea8803840ebbd526032cca2aec72f579037,4.0,0.5,0.0,0.16666666666666666,0.0,0.0,15.773611110833334,0.16666666666666666,19.79685953,7.451502895,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,57.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839717395686354,1.4,0.5,Cluster Transición en Progreso
157,443690560ae6173d1ada0644a7a47ec886a2f0fb9976a9fe5139b73cb6edc8df,5.0,0.4935956790833334,84.83333333333333,1.4166666666666665,0.9166666666666666,0.0833333333333333,114.69060184341664,2.4166666666666665,31.985500060000003,24.33858623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,62.0,15.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.332144160851465,1.6,1.5,Cluster Avance y rápida recuperación
158,4060540fb4dfc0ee3cf33f46887aad6aae916afbb4de74b0222f3b89068aaa70,4.5,0.5,0.0,0.16666666666666666,0.0,0.0,11.920787035,0.16666666666666666,15.625,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1.5,1.0,1.0,1.0,57.5,8.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839717395686354,1.4,1.5,Cluster Avance y rápida recuperación
159,6b3e9fdeed9b2c8acb470479d7c76d1aafe9b48c73f1ffa8a341bbb563de2251,4.0,0.49862103175,23.166666666666668,2.3333333333333335,1.3333333333333333,0.0,109.13733796425,3.6666666666666665,19.79685953,7.451502895,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,58.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839698869535605,1.4,0.5,Cluster Transición en Progreso
160,1b4d0be71ddef3ca786caddeaceb5c4a992b40dfacdeceb19595fa56f8f86c76,4.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,46.21190006,11.289324275,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,58.5,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.461666837339806,1.6,0.5,Cluster Transición en Progreso
161,f42e01a6696d60be93ef16d50a5584cfa06d314681d0f4204ca85ec3cff5e01e,4.0,0.49454087725,239.0,3.25,0.5,0.16666666666666666,144.25238425841664,3.9166666666666665,18.18449653,2.445331147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,62.5,15.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.8396440535111296,1.4,1.5,Cluster Avance y rápida recuperación
162,757a0967c68574ee6aa703bee6f45b88591970f8a2eea199770f6ecc43f24450,4.75,0.49786028975,94.75,0.16666666666666666,0.0,0.0,1.34268518525,0.16666666666666666,28.40565387,15.634896635,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,59.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5150028421488853,1.6,-0.5,Cluster de adaptación
163,a0511c8184dfcdcd825579eb865adf7915bef3d1a98b35506fd30b1b883eb192,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,24.184040355,64.4631919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,63.0,8.0,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.5,0.5,0.5,1.0,1.2606671870828916,1.4,0.0,Cluster Estrategia Optimizada
164,3b766ae8cfd23d80c161730c6c159821fbbf98fa611d338e8c56dde621e5ba8e,3.0,0.49347366675,402.0,14.083333333333334,1.1666666666666665,1.75,1235.8744906953334,17.0,31.729561825,26.35477903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,63.5,4.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,2.0,0.5,0.7456860943025648,1.2,-0.5,Cluster de adaptación
165,bd999455b25506273c35c33f1ef72dd2e1d7aba908c6014a7f01bf5c090f8c0b,4.0,0.49801187275,89.33333333333333,3.0833333333333335,0.0,0.0,282.6043749779167,3.0833333333333335,16.3650513,37.78006054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,64.0,8.0,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.5,0.5,1.0,1.0,1.0683608856286237,1.4,0.0,Cluster Estrategia Optimizada
166,90a03cc886e99b12ff297eb77b9fe2be7e88d8a7969e714cd523819ce5e09653,4.5,0.48334539625,715.4166666666666,2.5833333333333335,0.16666666666666666,0.25,452.6602083610834,3.0,32.32327668,8.681472915,1.0,1.5,1.0,1.5,0.0,1.5,1.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,64.5,4.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.0,1.5,1.3362727443191231,1.6,0.0,Cluster Estrategia Optimizada
167,6f3098d67f1d5fada317aebb87e8291c51503064b3d88eb9056315d7f7e9efec,4.0,0.4920160179166666,336.9166666666667,0.0833333333333333,0.0,0.0,0.7354629629999999,0.0833333333333333,10.009583335,3.911484087,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,65.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8396101325527408,1.0,0.5,Cluster Transición en Progreso
168,31c23b1b7720b7747cc77ad1155ff69cc27b8fb5d12c56fc7b64b3a24fa142ce,4.0,0.4969291811666667,133.41666666666666,0.5833333333333334,0.0833333333333333,0.0,209.9078935240833,0.6666666666666666,19.846095205,22.026993020000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,65.5,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.317903813263819,1.6,1.5,Cluster Avance y rápida recuperación
169,4cd173b7480a5c7c39584f39c1bd18ffd8b72d8fc3fa5303ddb1f05f23ce5e0b,4.0,0.4969291811666667,133.41666666666666,0.0,0.0,0.0,5e-06,0.0,26.00244486,56.7529288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,65.5,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.2725065674610714,1.6,1.5,Cluster Avance y rápida recuperación
170,125d655334057e068130093e0fd80f71ca3191d2ab5bc351c382b3ca5943c972,4.0,0.4925120629166666,326.5833333333333,0.0,0.0,0.0,5e-06,0.0,17.818464405,186.68259125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,66.0,14.5,1.5,2.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,1.0,1.0,1.2033140029199965,1.4,0.0,Cluster Estrategia Optimizada
171,937c60f2deb2c912070870b7a600f733f6ab8ffa9acd5b309dd21605f02bec27,4.0,0.4977647324166667,94.41666666666664,0.0833333333333333,0.0,0.0,0.0791203703333333,0.0833333333333333,26.167579015,14.62604721,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,66.5,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5586156771294686,1.4,0.5,Cluster Transición en Progreso
172,c53bd8b9f7e1b6f3637d7857e94e93c8b94597ef730c787f53aa753f767cc47c,4.0,0.49777777775,54.66666666666666,0.0,0.0,0.0,5e-06,0.0,32.32327668,2.0416666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,67.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.762614546427535,1.6,1.5,Cluster Avance y rápida recuperación
173,280da5b0c77789e157dc3c9e470ffbaacf636d99c58ae363d6912d0f1640d085,4.0,0.49777777775,54.66666666666666,1.9166666666666667,0.0833333333333333,0.0,117.45106480691665,2.0,32.32327668,12.255555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,67.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5560930973068632,1.4,1.5,Cluster Avance y rápida recuperación
174,1ca07bed1ac54841a8968e9466a66d3e0e8e3e477833ccad3f2b3a89294d3416,4.5,0.4941616234166666,189.66666666666666,0.0,0.0,0.0,5e-06,0.0,16.313769695,5.43901988,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,68.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.8396389583150015,1.6,2.0,Cluster Desafío en la Entrega
175,34a2f47142bc33ad79726f744d7ac37376dc5e09545f08278fed5eac5d8b1415,4.0,0.4898428639166667,207.08333333333334,92.66666666666664,1.1666666666666665,0.6666666666666666,4333.205231486667,94.5,7.65860035,1.565418371,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,68.5,17.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,1.1999806747471857,1.4,1.0,Cluster Eficiencia en Entrega
176,57869cc74020a5738078f91ff41d1fb8c22a6bbaaa65792ee7278960fafe905a,4.75,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,161.1289749,8.45805354,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,67.5,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.42455866420112,1.6,-0.5,Cluster de adaptación
177,4b8abd22b5e5be4a9a128ef63f5bc48668a6c0e2c3cd8107f869174cf3b94122,4.5,0.4934067335833334,279.8333333333333,0.4166666666666667,0.0,0.16666666666666666,27.765439813166665,0.5833333333333334,23.539781609999995,12.785241075,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,69.0,10.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.5,1.5,1.6140507085232703,1.6,0.0,Cluster Estrategia Optimizada
178,ce7339eed2e7f208cb2ccf4035c50bbbee88374f9e5cf125253e5d276a535932,4.0,0.4974772385,108.5,0.0,0.0,0.0,5e-06,0.0,52.57936785,4.0274925835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,69.5,17.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5996787669097523,1.6,1.5,Cluster Avance y rápida recuperación
179,5bbb60aa784fa2997fda8b58ab40668aeabb4e5cf2d44f396d2adef5773b9f3f,4.0,0.4976391466666667,102.5,0.0,0.0,0.0,5e-06,0.0,47.63503602,3.5112252125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,70.0,17.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.6266674412699562,1.6,1.5,Cluster Avance y rápida recuperación
180,ae399eac1bf170f959b4742fb238e8473bffa360437c256eff60ede33da2a0a1,4.0,0.4976391466666667,102.5,0.0,0.0,0.0,5e-06,0.0,26.230247105,32.939488885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,70.0,17.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.344326545056502,1.6,1.5,Cluster Avance y rápida recuperación
181,4a29de303b9732d4b2514a664d0b62d5f0be25fbc89731258b17dd4b405e3d53,4.0,0.4990046296666666,10.75,0.0,0.0,0.0,5e-06,0.0,43.769695195,9.66500089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,70.5,17.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.568798120342918,1.6,1.5,Cluster Avance y rápida recuperación
182,abc264f22cc04864cd3ea111749c6befeb6ef6b0a34eb8da5137cf8b552cd5fa,4.0,0.4990046296666666,10.75,0.16666666666666666,0.0,0.0,4.450740740333334,0.16666666666666666,17.768334995,5.14353997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,70.5,17.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.8397040230935868,1.6,1.5,Cluster Avance y rápida recuperación
183,2c9f59f297379ced50ef1acad96b4860e31c51a292647290b17e0b2a083773ee,4.0,0.49798083075,87.41666666666667,0.0,0.0,0.16666666666666666,2.2686574074166668,0.16666666666666666,28.5590022,4.5890222835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,74.5,7.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.818361985783,1.6,1.5,Cluster Avance y rápida recuperación
184,3e5606a95e26c19ea9408e5856fb06e2dc41f9b31edfe51b1550fc7fd55ce9bc,4.0,0.4960636348333334,72.75,1.8333333333333333,0.0,0.8333333333333334,199.75986110966667,2.6666666666666665,86.72717885000002,12.83162173,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,71.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.187128885859356,1.4,0.5,Cluster Transición en Progreso
185,0f3afb82eced876df1daf31199ace39b273325365e35798c00824c3110017d2c,4.75,0.4950729691666666,91.0,24.0,2.4166666666666665,0.5,888.2245833425833,26.916666666666668,19.67029684,3.4186986065,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,71.5,2.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.5,1.5,1.304381622711103,1.6,-0.5,Cluster de adaptación
186,d3a5339bdc40dbe1d4d1272da82c5460ce3fe7bd9715af252f23dad09b9bf3f0,4.0,0.4989639336666666,46.25,0.0833333333333333,0.0,0.0,4.511574074166666,0.0833333333333333,13.16779514,14.793194445,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,72.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5542768615061622,1.4,0.5,Cluster Transición en Progreso
187,f5deb2394f8379cb1a01a52fea6ae320126faccdcd56460a49113bb266f81dbb,4.0,0.5,0.0,0.25,0.0,0.0,2.48937500025,0.25,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.4461089521752215,1.4,2.0,Cluster Desafío en la Entrega
188,39d1955ec15c989db1f9223f4ec4f4ea0a91c99b487bca7f13450d98f55da47c,4.0,0.4980471416666667,80.91666666666667,1.5,0.16666666666666666,0.0,137.05231481500002,1.6666666666666665,19.79685953,7.451502895,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,73.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.8396911594420648,1.4,0.5,Cluster Transición en Progreso
189,35e4d92c817f9243d909103e3be0080ea4ff4ea27a579115832a686295372e13,4.0,0.5,0.0,0.16666666666666666,0.0,0.0833333333333333,10.63354166975,0.25,19.79685953,7.451502895,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,73.5,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839717395686354,1.4,0.5,Cluster Transición en Progreso
190,db783867d10b4e0da54cbd339bf1da73bb2e2007b9d53b31c2ac136fb22f3794,4.0,0.4968907921666667,133.83333333333334,0.25,0.0,0.0,30.607407406666663,0.25,38.45347709,6.11161165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,74.0,3.5,1.5,1.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.5,1.6951801885916002,1.6,-0.5,Cluster de adaptación
